#T	<|m|>
0.1	0.0232643
0.2	0.00449378
0.3	0.0119034
0.4	0.00113352
0.5	0.00186632
0.6	0.0549653
0.7	0.000688762
0.8	0.0559242
0.9	0.00166573
1	0.0643012
1.1	0.0291411
1.2	0.127644
1.3	0.127538
1.4	0.146532
1.5	0.0522178
1.6	0.0573377
1.7	0.0586838
1.8	0.0567574
1.9	0.0258846
2	0.0157201
2.1	0.0425708
2.2	0.064339
2.3	0.0361577
2.4	0.0274
2.5	0.0265697
2.6	0.0424638
2.7	0.0408914
2.8	0.0375625
2.9	0.0307308
